Lambda	Spectrum	Dark	SpecMinusDark
500.031	738.25	0	738.25
500.165	725.5	0	725.5
500.299	762	0	762
500.433	765.25	0	765.25
500.567	767.75	0	767.75
500.701	770.5	0	770.5
500.835	780.25	0	780.25
500.968	760.5	0	760.5
501.102	784	0	784
501.236	831.75	0	831.75
501.37	794.75	0	794.75
501.504	805	0	805
501.637	812.75	0	812.75
501.771	844	0	844
501.905	816.75	0	816.75
502.039	864.25	0	864.25
502.172	869.5	0	869.5
502.306	862.75	0	862.75
502.44	869	0	869
502.573	861.75	0	861.75
502.707	893.5	0	893.5
502.841	884.25	0	884.25
502.974	905.75	0	905.75
503.108	948.5	0	948.5
503.242	956.25	0	956.25
503.375	932.75	0	932.75
503.509	952.5	0	952.5
503.642	958.25	0	958.25
503.776	982.75	0	982.75
503.909	995.5	0	995.5
504.043	1003.25	0	1003.25
504.176	1006.25	0	1006.25
504.31	1002.5	0	1002.5
504.443	1051.75	0	1051.75
504.577	1001.75	0	1001.75
504.71	1032	0	1032
504.844	1075	0	1075
504.977	1115.25	0	1115.25
505.111	1069.25	0	1069.25
505.244	1109.75	0	1109.75
505.377	1122.5	0	1122.5
505.511	1105.5	0	1105.5
505.644	1119.5	0	1119.5
505.777	1124.5	0	1124.5
505.911	1167.75	0	1167.75
506.044	1158.75	0	1158.75
506.177	1200.75	0	1200.75
506.311	1224.75	0	1224.75
506.444	1247.75	0	1247.75
506.577	1393.75	0	1393.75
506.71	1543.75	0	1543.75
506.844	1702.75	0	1702.75
506.977	1791.75	0	1791.75
507.11	1475.25	0	1475.25
507.243	1373.75	0	1373.75
507.376	1353.25	0	1353.25
507.51	1321.25	0	1321.25
507.643	1302.25	0	1302.25
507.776	1296	0	1296
507.909	1281.25	0	1281.25
508.042	1242.5	0	1242.5
508.175	1257	0	1257
508.308	1255	0	1255
508.441	1262	0	1262
508.574	1207.5	0	1207.5
508.707	1245.75	0	1245.75
508.84	1242.5	0	1242.5
508.973	1293.5	0	1293.5
509.106	1282.5	0	1282.5
509.239	1280.75	0	1280.75
509.372	1278.75	0	1278.75
509.505	1312.75	0	1312.75
509.638	1293.75	0	1293.75
509.771	1305.75	0	1305.75
509.904	1332.75	0	1332.75
510.037	1329.25	0	1329.25
510.17	1351.75	0	1351.75
