Wavelength,Intensity,Pixel
504.043,6163.461030971982,30.0
517.853,6114.58550602457,134.0
521.545,5482.740188965268,162.0
519.701,4551.258438476269,148.0
560.254,4453.680548805524,461.0
551.697,4247.011768276017,394.0
517.193,4003.4172996802718,129.0
522.861,3686.959159524311,172.0
626.325,3630.046645896122,999.0
506.844,3468.8514420225547,51.0
501.771,3320.5677047684967,13.0
502.707,3083.0540543838842,20.0
545.396,2845.600673304136,345.0
500.299,2810.140266164508,2.0
563.429,2569.3622833827103,486.0
515.077,2416.811020355377,113.0
566.721,2385.0904561820316,512.0
587.111,2294.352151724441,675.0
590.324,2284.2233046450237,701.0
621.939,2235.834965398559,962.0
501.102,2210.0245738337435,8.0
502.44,2120.212885614701,18.0
616.691,1911.2035629139518,918.0
616.332,1804.9425905594899,915.0
564.823,1674.0161114681396,497.0
619.081,1646.8107197585869,938.0
705.931,1623.3020808347073,1713.0
515.606,1612.7403757283578,117.0
712.982,1541.8182866185834,1781.0
617.887,1500.583079483069,928.0
549.515,1481.3101602313182,377.0
598.306,1431.0958226531948,766.0
528.765,1430.427590716019,217.0
619.558,1419.007585997315,942.0
709.261,1410.3452926405298,1745.0
595.735,1409.403362517558,745.0
522.466,1382.2801097673364,169.0
622.771,1380.3286624416578,969.0
530.203,1368.6491735562595,228.0
524.57,1339.2262281866633,185.0
561.017,1323.2554346794695,467.0
527.062,1318.6328115670076,204.0
512.427,1303.8274390767692,93.0
546.298,1250.5659686701365,352.0
511.763,1137.2286913331855,88.0
596.96,1119.3512845395744,755.0
582.023,1117.1878493323975,634.0
567.984,1113.2684540046484,522.0
509.106,1110.0541926998358,68.0
592.664,1109.1795154828505,720.0
574.402,1076.3695070110834,573.0
525.62,1073.009363538813,193.0
576.657,1049.0146432537695,591.0
615.374,1045.5353682783198,907.0
548.615,996.9453511337415,370.0
623.127,986.124259579974,972.0
525.095,982.9760584869091,189.0
613.094,962.2664876322351,888.0
550.286,946.0302985724175,383.0
572.016,934.4454497535498,554.0
668.586,927.3199894336649,1367.0
556.942,918.7587911981354,435.0
655.992,906.6132664648276,1255.0
594.63,884.7108720053002,736.0
543.33,879.5851656728601,329.0
550.799,860.7170554892491,387.0
600.504,860.1745479965011,784.0
627.27,859.4530305552507,1007.0
547.843,852.6211885994235,364.0
539.447,842.9735159493794,299.0
672.251,832.8431506682009,1400.0
553.747,832.1316740008515,410.0
585.501,819.9934476866129,662.0
609.602,818.3617879663107,859.0
665.572,810.0938217225575,1340.0
544.105,804.1208618123801,335.0
543.072,800.4819655727988,327.0
721.355,800.32243507976,1863.0
541.39,775.3511570202636,314.0
547.586,765.5516220607533,362.0
590.817,764.2041357211056,705.0
567.732,759.3088678080749,520.0
567.353,743.8636619775898,517.0
582.272,742.6064239260777,636.0
596.102,737.9837541140823,748.0
562.16,736.3181116847154,476.0
507.376,732.8282966078004,55.0
577.157,721.2949651807885,595.0
570.002,721.2890892549276,538.0
608.998,720.0355601953506,854.0
505.777,708.7649729120003,43.0
620.511,695.4861246132486,950.0
507.643,691.2194851507784,57.0
540.095,681.3666429970781,304.0
570.758,658.5113626898419,544.0
564.063,656.4645349931507,491.0
543.718,641.859448217363,332.0
565.33,640.4034766186342,501.0
542.813,639.5624827342035,325.0
537.37,630.8749914968575,283.0
724.886,619.6350839788724,1898.0
671.919,614.6884729982685,1397.0
564.316,589.3883733999228,493.0
504.844,581.3329203261801,36.0
531.64,579.6243400441381,239.0
675.344,573.8748821890804,1428.0
720.241,564.1041194123436,1852.0
678.859,558.1579849162345,1460.0
628.096,557.7850115507672,1014.0
557.835,555.8989747052638,442.0
579.031,555.6245617861332,610.0
606.943,554.8552795850801,837.0
594.262,552.3340322604272,733.0
558.854,551.2583328823775,450.0
601.113,542.2640075901636,789.0
537.11,542.0535838763262,281.0
536.331,539.0076053067169,275.0
725.588,531.3460059850877,1905.0
561.906,516.9100457503991,474.0
553.235,506.13567594424694,406.0
682.028,500.47259680396564,1489.0
548.229,494.5266733290646,367.0
558.599,494.0920086264723,448.0
716.369,490.0978607061261,1814.0
603.547,489.0431609638754,809.0
588.101,485.6776608299151,683.0
685.721,484.1393660262311,1523.0
589.336,483.84324014304,693.0
713.6,476.42606101446245,1787.0
558.344,473.3966795904216,446.0
588.348,472.31594781704916,685.0
569.372,471.48618758436714,533.0
655.084,470.3900465220322,1247.0
664.004,467.3825127762939,1326.0
531.249,463.4975166685863,236.0
660.405,456.9346517512831,1294.0
572.393,450.2312587348033,557.0
573.272,445.0147725921561,564.0
734.923,424.4793523106189,1999.0
663.106,416.8535815309551,1318.0
597.816,408.41549176106855,762.0
591.803,408.1513716078716,713.0
628.568,405.1927840441722,1018.0
624.313,399.1326130222733,982.0
601.844,397.41422372287616,795.0
706.452,394.5101171880783,1718.0
593.033,394.1489322293928,723.0
603.182,391.9416657742195,806.0
536.851,388.20975604851446,279.0
685.505,386.93585545290443,1521.0
688.853,382.00949324060275,1552.0
606.459,366.4752358639089,833.0
584.384,365.5102499748409,653.0
713.805,359.34777010065363,1789.0
674.792,358.8449619826579,1423.0
579.531,355.26234501849103,614.0
709.883,348.73552245593646,1751.0
648.918,344.25388379422657,1193.0
667.248,344.0272004738217,1355.0
672.804,342.66837338238474,1405.0
602.939,342.0514941379124,804.0
722.064,339.1795749358887,1870.0
645.239,338.72776334899754,1161.0
736.199,336.2340049175484,2012.0
559.363,335.5512841256168,454.0
679.297,335.4291913103734,1464.0
592.295,334.91338219205136,717.0
631.627,332.01440254322915,1044.0
610.928,326.44121615615313,870.0
655.424,325.4705691176491,1250.0
577.782,320.27159912553816,600.0
666.243,313.7060270351021,1346.0
611.41,312.3959753073714,874.0
602.696,311.988907865295,802.0
630.804,307.38751945044896,1037.0
642.583,307.1720396632563,1138.0
638.871,306.51763364716953,1106.0
605.611,305.96527251818407,826.0
624.787,302.0802547969324,986.0
629.981,299.5586899169675,1030.0
598.795,297.10866211503344,770.0
606.216,296.1038893809655,831.0
