0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
Fe:280.8,Ti:270.6,,,,,,,,,,,,,,,,,,,,
Nb:1892.0,Pb:661.0,Ni:594.8,Ti:270.4,,,,,,,,,,,,,,,,,,
Ca:2159.7,Ta:714.4,Ti:270.3,,,,,,,,,,,,,,,,,,,
Ti:268.5,,,,,,,,,,,,,,,,,,,,,
Nb:332.0,Ti:268.4,,,,,,,,,,,,,,,,,,,,
Nb:846.9,Ni:349.9,Ti:268.0,W_:233.5,,,,,,,,,,,,,,,,,,
Ti:266.7,,,,,,,,,,,,,,,,,,,,,
Ti:266.5,Mo:156.0,,,,,,,,,,,,,,,,,,,,
Ti:265.7,Nb:157.4,,,,,,,,,,,,,,,,,,,,
Ti:265.5,In:241.1,Fe:230.9,Pd:225.1,Pd:170.4,Pt:166.4,,,,,,,,,,,,,,,,
Zr:340.1,Ti:263.4,W_:233.5,Si:154.3,,,,,,,,,,,,,,,,,,
Nb:1769.9,Ni:979.2,Mo:643.7,K :493.1,Sn:433.8,Ti:262.9,Fe:236.1,Ta:206.7,W_:182.9,Pb:180.1,Si:178.9,Pt:176.2,Zr:162.0,,,,,,,,,
Ti:257.7,,,,,,,,,,,,,,,,,,,,,
W_:309.9,Ti:253.3,Fe:227.2,Pt:217.1,K :215.3,,,,,,,,,,,,,,,,,
Ti:251.6,,,,,,,,,,,,,,,,,,,,,
V_:479.1,Ti:248.1,W_:242.5,In:227.7,Pt:216.4,Pd:201.7,I_:161.7,,,,,,,,,,,,,,,
Ti:247.5,,,,,,,,,,,,,,,,,,,,,
Ta:460.3,Ti:246.5,,,,,,,,,,,,,,,,,,,,
Nb:629.0,Ti:245.2,Ni:237.8,,,,,,,,,,,,,,,,,,,
K :3339.1,Ti:243.8,,,,,,,,,,,,,,,,,,,,
Ti:243.7,,,,,,,,,,,,,,,,,,,,,
Ti:243.4,,,,,,,,,,,,,,,,,,,,,
K :888.8,Nb:695.7,W_:512.4,Ni:331.1,Ti:241.6,S :175.7,,,,,,,,,,,,,,,,
Ti:241.5,,,,,,,,,,,,,,,,,,,,,
Ti:239.3,,,,,,,,,,,,,,,,,,,,,
Nb:1875.0,Ni:1035.5,W_:252.5,Ti:239.2,In:193.7,Pb:188.0,S :173.5,Bi:150.4,,,,,,,,,,,,,,
V_:400.4,Nb:251.7,Ti:238.3,Pt:206.3,W_:153.6,,,,,,,,,,,,,,,,,
Ti:238.2,,,,,,,,,,,,,,,,,,,,,
Ti:238.1,,,,,,,,,,,,,,,,,,,,,
Sb:260.3,Bi:252.9,Ti:232.9,,,,,,,,,,,,,,,,,,,
Ti:232.3,,,,,,,,,,,,,,,,,,,,,
Ti:231.4,I_:163.0,Si:152.8,W_:152.0,,,,,,,,,,,,,,,,,,
Ti:230.6,,,,,,,,,,,,,,,,,,,,,
I_:1627.4,Fe:530.0,S :397.3,Sn:301.6,Ti:230.3,Zr:227.8,W_:199.4,In:158.6,P :152.2,,,,,,,,,,,,,
Nb:350.6,Ti:229.3,Ni:163.5,,,,,,,,,,,,,,,,,,,
Ta:331.5,Ti:228.6,,,,,,,,,,,,,,,,,,,,
Fe:441.6,Ni:291.2,Ti:228.2,W_:225.4,In:165.2,S :151.7,,,,,,,,,,,,,,,,
Zr:317.1,Ti:224.5,,,,,,,,,,,,,,,,,,,,
Ta:503.6,Ti:223.9,,,,,,,,,,,,,,,,,,,,
Zr:282.1,Ti:223.7,Sb:208.3,Sb:206.8,,,,,,,,,,,,,,,,,,
Ti:222.6,Nb:186.4,,,,,,,,,,,,,,,,,,,,
Sn:1227.3,Ti:221.8,Si:154.3,,,,,,,,,,,,,,,,,,,
Zn:3652.0,Si:221.6,Ti:221.5,Ta:188.0,Ca:161.7,,,,,,,,,,,,,,,,,
Ti:219.3,K :161.7,,,,,,,,,,,,,,,,,,,,
Ti:219.0,,,,,,,,,,,,,,,,,,,,,
In:746.0,Ti:217.4,Zr:205.6,,,,,,,,,,,,,,,,,,,
Nb:477.9,Zr:306.5,Pd:297.4,S :239.1,Ni:238.4,Ti:216.9,K :190.3,I_:158.5,,,,,,,,,,,,,,
Ti:216.2,,,,,,,,,,,,,,,,,,,,,
Ti:215.9,,,,,,,,,,,,,,,,,,,,,
Ti:215.6,S :187.8,Zr:187.2,Si:174.6,W_:168.5,Sn:161.8,,,,,,,,,,,,,,,,
Ag:7145.9,Ti:215.0,Ni:191.6,,,,,,,,,,,,,,,,,,,
I_:1486.2,S :618.5,Fe:530.0,Ta:324.3,K :223.7,Ti:213.7,Pt:207.6,Co:206.0,W_:192.2,P :189.5,Pd:176.4,Pb:174.0,Si:154.5,,,,,,,,,
