0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
Ti:5482.7,S :523.1,Nb:395.0,W_:388.4,Ta:322.3,Si:257.8,Co:245.7,In:237.3,Pd:234.9,V_:224.3,Sn:214.8,Zr:205.5,Pt:193.3,Ni:172.2,Ge:169.8,Fe:157.0,Mo:151.2,,,,,
Ag:6718.5,Ti:5482.7,Bi:4512.6,Zr:493.7,Nb:395.0,S :349.6,Sb:266.5,Si:254.3,Sn:247.5,Pd:234.9,Fe:192.2,Ge:169.7,Ni:159.8,,,,,,,,,
Mo:667.7,Nb:543.0,Pt:265.1,Zr:255.2,Si:250.2,Pd:246.7,Ni:219.4,In:206.8,I_:185.8,S :167.8,K :160.5,,,,,,,,,,,
Ti:2569.4,Nb:1510.8,Ni:767.1,Si:248.7,W_:228.0,Ca:196.4,Pb:179.9,K :178.3,Zr:154.3,,,,,,,,,,,,,
Ti:1430.4,Nb:1286.5,Ni:573.0,Fe:451.2,Si:241.7,In:170.6,Sn:165.1,S :155.7,Bi:150.9,K :150.9,,,,,,,,,,,,
Ti:820.0,Mo:283.3,Si:236.7,Ta:175.1,V_:171.3,W_:170.5,,,,,,,,,,,,,,,,
Cd:8882.9,Ti:1110.1,Bi:561.4,Nb:342.0,Zr:281.2,Si:234.6,Ni:233.6,Sb:170.2,,,,,,,,,,,,,,
Bi:2281.3,Al:498.7,Ta:347.8,I_:313.3,S :246.4,W_:238.0,Si:234.0,Pd:223.3,In:187.2,Ge:171.8,K :163.0,Pt:162.1,Sn:150.8,,,,,,,,,
Nb:797.9,Ni:443.6,S :418.1,Pd:339.5,In:301.3,Pt:283.3,Sb:275.7,Sn:268.3,Zr:234.1,Si:227.3,K :207.3,I_:167.2,W_:152.8,Fe:151.3,,,,,,,,
W_:1056.9,Ti:732.8,Ta:272.6,Si:225.4,S :217.6,Fe:179.6,Pt:179.4,Sn:159.8,,,,,,,,,,,,,,
Nb:2443.0,Ni:1221.0,Ge:748.2,Ta:504.7,W_:263.6,Si:224.7,I_:224.3,I_:219.9,Sb:207.6,Pd:182.6,K :161.5,,,,,,,,,,,
Zn:3652.0,Si:221.6,Ti:221.5,Ta:188.0,Ca:161.7,,,,,,,,,,,,,,,,,
Nb:367.2,Bi:332.2,Ta:274.5,Ta:270.8,W_:227.0,Si:220.4,Ni:188.0,Sn:187.0,K :179.7,In:179.3,C_:179.3,W_:170.4,Pd:160.0,,,,,,,,,
W_:336.8,Fe:269.8,Si:219.2,Zr:192.0,K :170.0,In:169.5,Mo:169.4,Ge:150.2,,,,,,,,,,,,,,
Ti:6163.5,Nb:1267.2,Ni:654.1,Ta:558.9,W_:340.6,Si:210.7,Sn:185.0,Pb:184.8,Zr:179.5,I_:156.0,,,,,,,,,,,,
