0,1,2,3,4,5
Ni| 1.00:1.00,Cd| 1.00:0.03,Nb| 0.66:0.94,Ag| 0.62:0.06,Bi| 0.61:0.20,P | 0.61:0.12
Ge| 0.55:0.12,C_| 0.53:0.06,Fe| 0.51:0.36,Cr| 0.50:0.04,Cu| 0.50:0.09,Zn| 0.50:0.09
Pb| 0.50:0.16,Pd| 0.49:0.35,Mo| 0.48:0.23,Si| 0.47:0.31,I_| 0.46:0.30,Al| 0.45:0.04
Co| 0.44:0.03,W_| 0.43:0.53,S | 0.42:0.36,Au| 0.42:0.04,K | 0.41:0.26,Sn| 0.40:0.29
Pt| 0.40:0.23,In| 0.40:0.32,Zr| 0.39:0.38,Sb| 0.37:0.27,Ta| 0.35:0.29,V_| 0.31:0.20
Ca| 0.27:0.15,Ti| 0.22:0.54,,,,
