0,1,2,3,4,5
Au| 1.00:1.00,Cd| 0.25:0.08,Co| 0.11:0.08,Ge| 0.10:0.25,Al| 0.09:0.08,Bi| 0.07:0.25
V_| 0.05:0.33,Pd| 0.04:0.33,Cu| 0.04:0.08,Ni| 0.04:0.42,P | 0.04:0.08,S | 0.03:0.33
I_| 0.03:0.25,Mo| 0.03:0.17,Nb| 0.03:0.50,Ta| 0.03:0.25,Pt| 0.03:0.17,K | 0.02:0.17
Pb| 0.02:0.08,Zr| 0.02:0.25,Si| 0.02:0.17,Fe| 0.02:0.17,Sb| 0.02:0.17,Ti| 0.01:0.42
Ca| 0.01:0.08,W_| 0.01:0.17,Sn| 0.01:0.08,In| 0.01:0.08,,
,,,,,
