0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
Nb:208.4,Sb:205.6,Ni:190.4,W_:186.5,Zr:183.5,,,,,,,,,,,,,,,,,
Nb:1646.2,Ni:535.1,Zr:181.5,,,,,,,,,,,,,,,,,,,
Ca:3873.4,Ca:3004.9,Ta:349.0,Nb:264.0,Fe:186.2,Zr:180.8,Mo:166.8,Fe:154.1,Sb:150.1,,,,,,,,,,,,,
Ta:213.6,Zr:180.4,W_:158.6,,,,,,,,,,,,,,,,,,,
Ti:6163.5,Ta:558.9,W_:340.6,Si:210.7,Sn:185.0,Zr:179.5,I_:156.0,In:153.8,Cu:152.0,,,,,,,,,,,,,
Zr:178.4,,,,,,,,,,,,,,,,,,,,,
Zr:177.8,,,,,,,,,,,,,,,,,,,,,
K :893.3,I_:478.3,Fe:393.5,S :374.1,Ta:322.3,Pd:257.7,Co:245.7,V_:224.3,Sn:214.8,W_:209.2,Pt:193.3,Zr:177.0,Ge:169.8,,,,,,,,,
Ti:1481.3,W_:694.5,Sn:290.8,Ta:176.1,Zr:175.7,P :173.7,Ag:163.7,,,,,,,,,,,,,,,
Zr:173.0,,,,,,,,,,,,,,,,,,,,,
Zr:172.6,Ni:156.1,,,,,,,,,,,,,,,,,,,,
Ti:4003.4,C_:3180.6,Nb:2573.0,Ni:1265.9,W_:580.4,Pt:260.9,Sb:252.7,Bi:198.3,Zr:172.4,,,,,,,,,,,,,
W_:1056.9,W_:1054.9,Ti:732.8,Ti:691.2,Nb:499.4,S :217.6,Fe:179.6,Pt:179.4,Zr:171.5,,,,,,,,,,,,,
I_:816.5,Ti:630.9,In:254.5,W_:234.3,Co:220.7,S :204.8,Zr:168.5,Sn:152.6,,,,,,,,,,,,,,
Ti:860.2,Zr:167.4,,,,,,,,,,,,,,,,,,,,
Ta:997.7,Nb:360.6,Ni:276.4,W_:166.9,Zr:164.4,S :150.7,,,,,,,,,,,,,,,,
V_:2807.7,Ti:445.0,W_:270.0,In:200.3,Pt:186.6,Fe:181.1,K :179.3,Pd:173.0,I_:167.7,Zr:162.7,,,,,,,,,,,,
Nb:1769.9,Ni:979.2,Mo:643.7,K :493.1,Sn:433.8,Ti:262.9,Fe:236.1,Ta:206.7,W_:182.9,Pb:180.1,Si:178.9,Pt:176.2,Zr:162.0,,,,,,,,,
Nb:1498.6,I_:892.1,Ni:818.0,Ti:804.1,Mo:261.2,W_:226.0,Pd:202.5,Zr:160.7,,,,,,,,,,,,,,
W_:209.2,In:207.4,Sb:185.7,Pd:178.8,Zr:160.4,,,,,,,,,,,,,,,,,
Ti:1419.0,Zr:160.2,,,,,,,,,,,,,,,,,,,,
Nb:1506.8,Ni:886.9,Fe:565.4,V_:510.7,Mo:323.1,K :214.6,Cu:166.6,Zr:159.3,,,,,,,,,,,,,,
Cu:5098.6,Nb:1830.0,Ti:1612.7,Ni:1006.4,S :297.5,Fe:291.5,In:281.2,Sn:253.0,Pd:221.9,Pt:206.7,Ge:172.9,Zr:158.8,,,,,,,,,,
W_:282.5,Sn:251.8,In:241.1,Fe:230.9,Pd:225.1,In:198.7,I_:192.3,Pt:166.6,Pt:166.4,Sb:160.3,Zr:157.9,Si:150.5,,,,,,,,,,
Cu:8747.5,Nb:1427.2,K :1088.2,Ni:700.2,I_:478.3,Fe:393.5,Mo:351.1,Ta:303.0,Pd:259.0,V_:256.8,W_:209.2,Pt:178.8,Sn:177.6,Pb:176.2,Zr:156.6,,,,,,,
Nb:477.9,Pt:273.8,Si:263.9,Ni:238.4,Ti:170.4,S :167.5,In:167.2,Zr:156.3,K :150.9,,,,,,,,,,,,,
Cu:819.4,Ti:658.5,W_:351.4,In:346.4,Sn:306.9,Si:296.1,Sb:291.5,Pt:263.2,K :219.5,Fe:216.8,Pd:215.3,K :159.0,Zr:156.1,,,,,,,,,
Ti:2569.4,Nb:1510.8,Ni:767.1,Si:248.7,W_:228.0,Ca:196.4,Pb:179.9,K :178.3,Zr:154.3,,,,,,,,,,,,,
Ti:800.5,Pd:180.2,W_:169.9,In:165.8,Zr:154.2,,,,,,,,,,,,,,,,,
Nb:1884.4,Fe:1450.8,V_:1134.7,Ni:979.3,Pd:443.4,Cu:372.4,Cu:286.4,Bi:275.6,Bi:271.5,Ca:199.4,Si:195.6,W_:186.7,I_:177.9,Co:170.2,S :165.2,Ag:163.4,Zr:151.7,Sb:150.1,,,,
Ti:397.4,W_:270.4,S :154.6,Pd:151.4,Zr:150.3,,,,,,,,,,,,,,,,,
Zr:150.1,,,,,,,,,,,,,,,,,,,,,
