0,1,2,3,4,5
W_| 1.00:1.00,Al| 0.82:0.05,Co| 0.78:0.04,Pt| 0.73:0.34,Cr| 0.70:0.04,C_| 0.67:0.06
Pd| 0.66:0.38,Cu| 0.65:0.10,Si| 0.62:0.34,In| 0.61:0.40,Fe| 0.60:0.35,I_| 0.60:0.32
Sn| 0.58:0.34,P | 0.57:0.10,S | 0.57:0.39,Ag| 0.54:0.04,Ni| 0.53:0.43,Sb| 0.53:0.31
Ge| 0.52:0.10,K | 0.51:0.27,Pb| 0.50:0.13,Cd| 0.50:0.01,Bi| 0.48:0.12,Zr| 0.46:0.36
Mo| 0.45:0.17,Nb| 0.45:0.52,Ta| 0.41:0.28,V_| 0.40:0.20,Ca| 0.30:0.13,Zn| 0.29:0.04
Ti| 0.28:0.55,Au| 0.17:0.01,,,,
