Lambda	Spectrum	Dark	SpecMinusDark
268.175	54.75	0	54.75
268.319	43.75	0	43.75
268.463	54	0	54
268.607	48.75	0	48.75
268.751	51	0	51
268.895	56.5	0	56.5
269.039	56.25	0	56.25
269.183	53.25	0	53.25
269.327	50.75	0	50.75
269.47	58.75	0	58.75
269.614	59	0	59
269.758	68.25	0	68.25
269.902	59	0	59
270.046	57.5	0	57.5
270.19	60.75	0	60.75
270.334	66.75	0	66.75
270.477	53	0	53
270.621	68.75	0	68.75
270.765	72	0	72
270.909	65	0	65
271.053	65.25	0	65.25
271.196	77.75	0	77.75
271.34	76.25	0	76.25
271.484	70.25	0	70.25
271.628	89.75	0	89.75
271.771	98.75	0	98.75
271.915	120.25	0	120.25
272.059	133.75	0	133.75
272.202	130	0	130
272.346	97	0	97
272.49	94.25	0	94.25
272.634	79.25	0	79.25
272.777	76.75	0	76.75
272.921	68.25	0	68.25
273.064	79.25	0	79.25
273.208	86.75	0	86.75
273.352	76	0	76
273.495	68.5	0	68.5
273.639	81.5	0	81.5
273.783	77.75	0	77.75
273.926	70.25	0	70.25
274.07	77.25	0	77.25
274.213	82	0	82
274.357	86.5	0	86.5
274.5	81.25	0	81.25
274.644	77.75	0	77.75
274.787	86.5	0	86.5
274.931	92.25	0	92.25
275.074	83.5	0	83.5
275.218	84.75	0	84.75
275.361	72.25	0	72.25
275.505	83.5	0	83.5
275.648	86	0	86
275.792	84	0	84
275.935	88.75	0	88.75
276.079	83.75	0	83.75
276.222	80.5	0	80.5
276.366	100.75	0	100.75
276.509	101.75	0	101.75
276.652	110	0	110
276.796	97.75	0	97.75
276.939	104.5	0	104.5
277.082	98.75	0	98.75
277.226	96.5	0	96.5
277.369	91.25	0	91.25
277.513	92	0	92
277.656	82.5	0	82.5
277.799	80.5	0	80.5
277.942	95	0	95
278.086	87.75	0	87.75
278.229	93.75	0	93.75
278.372	98	0	98
278.516	83.5	0	83.5
278.659	101.25	0	101.25
278.802	80.25	0	80.25
278.945	106.5	0	106.5
279.089	91.25	0	91.25
279.232	84.5	0	84.5
279.375	105.5	0	105.5
279.518	95.75	0	95.75
279.661	112.5	0	112.5
279.805	93.75	0	93.75
279.948	95.5	0	95.5
280.091	102.5	0	102.5
280.234	86.75	0	86.75
280.377	104.5	0	104.5
280.52	102.75	0	102.75
280.663	109	0	109
280.806	105	0	105
280.95	102	0	102
281.093	100	0	100
281.236	102	0	102
281.379	114.25	0	114.25
281.522	105.25	0	105.25
281.665	105.75	0	105.75
281.808	110.25	0	110.25
281.951	123.25	0	123.25
282.094	164.25	0	164.25
282.237	215.5	0	215.5
282.38	220	0	220
282.523	197	0	197
282.666	158.25	0	158.25
282.809	131	0	131
282.952	115	0	115
283.095	118.75	0	118.75
283.238	112.25	0	112.25
283.381	111.5	0	111.5
283.523	104.25	0	104.25
283.666	120.25	0	120.25
283.809	114	0	114
283.952	105.5	0	105.5
284.095	115	0	115
284.238	115	0	115
284.381	107.25	0	107.25
284.524	118.25	0	118.25
284.666	121	0	121
284.809	106.75	0	106.75
284.952	107.75	0	107.75
285.095	121.5	0	121.5
285.238	119.25	0	119.25
285.38	118.25	0	118.25
285.523	114.5	0	114.5
285.666	116.75	0	116.75
285.809	121.5	0	121.5
285.951	129	0	129
286.094	115.25	0	115.25
286.237	107	0	107
286.38	108	0	108
286.522	112.5	0	112.5
286.665	116.25	0	116.25
286.808	122.5	0	122.5
286.95	120.75	0	120.75
287.093	136.25	0	136.25
287.236	112.5	0	112.5
287.378	130	0	130
287.521	109.5	0	109.5
287.663	124.25	0	124.25
287.806	127.25	0	127.25
287.949	141	0	141
288.091	123.25	0	123.25
288.234	122.5	0	122.5
288.376	120.25	0	120.25
288.519	135	0	135
288.661	125.25	0	125.25
288.804	140	0	140
288.946	115	0	115
289.089	136.5	0	136.5
289.231	132.25	0	132.25
289.374	138.5	0	138.5
289.516	123.25	0	123.25
289.659	134.25	0	134.25
289.801	123	0	123
289.944	134.5	0	134.5
290.086	142	0	142
290.229	125.5	0	125.5
290.371	133.25	0	133.25
290.513	140.25	0	140.25
290.656	142	0	142
290.798	140.75	0	140.75
290.941	132	0	132
291.083	144.5	0	144.5
291.225	135.75	0	135.75
291.368	128.25	0	128.25
291.51	149	0	149
291.652	147.75	0	147.75
291.795	147.5	0	147.5
291.937	139.75	0	139.75
292.079	130.25	0	130.25
292.221	163.25	0	163.25
292.364	154	0	154
292.506	136.5	0	136.5
292.648	164.5	0	164.5
292.79	161.5	0	161.5
292.933	176.75	0	176.75
293.075	147.25	0	147.25
293.217	156.5	0	156.5
293.359	173.5	0	173.5
293.502	162.5	0	162.5
293.644	184.25	0	184.25
293.786	166.75	0	166.75
293.928	173	0	173
294.07	167.5	0	167.5
294.212	156.5	0	156.5
