Lambda	Spectrum	Dark	SpecMinusDark
268.175	23.75	0	23.75
268.319	13	0	13
268.463	12.5	0	12.5
268.607	13	0	13
268.751	16.75	0	16.75
268.895	20	0	20
269.039	1.5	0	1.5
269.183	12.75	0	12.75
269.327	21	0	21
269.47	13.5	0	13.5
269.614	17.5	0	17.5
269.758	12.75	0	12.75
269.902	16.5	0	16.5
270.046	15.5	0	15.5
270.19	19.75	0	19.75
270.334	16.25	0	16.25
270.477	14.5	0	14.5
270.621	14.25	0	14.25
270.765	17.25	0	17.25
270.909	15.5	0	15.5
271.053	28.25	0	28.25
271.196	28.25	0	28.25
271.34	22.75	0	22.75
271.484	20.75	0	20.75
271.628	17.75	0	17.75
271.771	21.75	0	21.75
271.915	18.75	0	18.75
272.059	20.5	0	20.5
272.202	25.5	0	25.5
272.346	33	0	33
272.49	21	0	21
272.634	29	0	29
272.777	36.25	0	36.25
272.921	31.75	0	31.75
273.064	31	0	31
273.208	43	0	43
273.352	33	0	33
273.495	45.75	0	45.75
273.639	39	0	39
273.783	32.5	0	32.5
273.926	29	0	29
274.07	41	0	41
274.213	39	0	39
274.357	42	0	42
274.5	22.25	0	22.25
274.644	39.5	0	39.5
274.787	27.5	0	27.5
274.931	31	0	31
275.074	25	0	25
275.218	36.25	0	36.25
275.361	28.25	0	28.25
275.505	33.75	0	33.75
275.648	35.5	0	35.5
275.792	33.5	0	33.5
275.935	39.25	0	39.25
276.079	28.75	0	28.75
276.222	19	0	19
276.366	31.25	0	31.25
276.509	20.75	0	20.75
276.652	26.75	0	26.75
276.796	27	0	27
276.939	17.5	0	17.5
277.082	28.75	0	28.75
277.226	24	0	24
277.369	26.5	0	26.5
277.513	28	0	28
277.656	26.25	0	26.25
277.799	27.5	0	27.5
277.942	22.5	0	22.5
278.086	30.25	0	30.25
278.229	23.5	0	23.5
278.372	29.75	0	29.75
278.516	29.25	0	29.25
278.659	30.75	0	30.75
278.802	23.75	0	23.75
278.945	29.75	0	29.75
279.089	22.5	0	22.5
279.232	33.25	0	33.25
279.375	28.5	0	28.5
279.518	40	0	40
279.661	35	0	35
279.805	40.75	0	40.75
279.948	39.25	0	39.25
280.091	67.25	0	67.25
280.234	51	0	51
280.377	47	0	47
280.52	48	0	48
280.663	37.75	0	37.75
280.806	49.25	0	49.25
280.95	36	0	36
281.093	44.5	0	44.5
281.236	39	0	39
281.379	43	0	43
281.522	45.25	0	45.25
281.665	42	0	42
281.808	38.25	0	38.25
281.951	58	0	58
282.094	44.5	0	44.5
282.237	42.25	0	42.25
282.38	57.5	0	57.5
282.523	35.25	0	35.25
282.666	42.5	0	42.5
282.809	54.25	0	54.25
282.952	40.25	0	40.25
283.095	41.25	0	41.25
283.238	41.25	0	41.25
283.381	49.75	0	49.75
283.523	42.25	0	42.25
283.666	60.25	0	60.25
283.809	56.75	0	56.75
283.952	54.25	0	54.25
284.095	46	0	46
284.238	45.25	0	45.25
284.381	52.25	0	52.25
284.524	50	0	50
284.666	49.75	0	49.75
284.809	46	0	46
284.952	52.25	0	52.25
285.095	61.25	0	61.25
285.238	57.5	0	57.5
285.38	60	0	60
285.523	54.5	0	54.5
285.666	46.75	0	46.75
285.809	61.75	0	61.75
285.951	46.75	0	46.75
286.094	49	0	49
286.237	52.75	0	52.75
286.38	54	0	54
286.522	47.5	0	47.5
286.665	46	0	46
286.808	39	0	39
286.95	53	0	53
287.093	59	0	59
287.236	58.25	0	58.25
287.378	49.5	0	49.5
287.521	72	0	72
287.663	61	0	61
287.806	68.5	0	68.5
287.949	58.25	0	58.25
288.091	61.25	0	61.25
288.234	63.5	0	63.5
288.376	59.5	0	59.5
288.519	59.25	0	59.25
288.661	67.75	0	67.75
288.804	64.25	0	64.25
288.946	56.75	0	56.75
289.089	66.25	0	66.25
289.231	65.75	0	65.75
289.374	71	0	71
289.516	60.75	0	60.75
289.659	56.5	0	56.5
289.801	62.75	0	62.75
289.944	55	0	55
290.086	61.5	0	61.5
290.229	72	0	72
290.371	71.25	0	71.25
290.513	71.5	0	71.5
290.656	85	0	85
290.798	73.25	0	73.25
290.941	101	0	101
291.083	114.25	0	114.25
291.225	111.25	0	111.25
291.368	89	0	89
291.51	80.75	0	80.75
291.652	78	0	78
291.795	80.25	0	80.25
291.937	74.75	0	74.75
292.079	76.5	0	76.5
292.221	93.5	0	93.5
292.364	73.5	0	73.5
292.506	93.75	0	93.75
292.648	104.5	0	104.5
292.79	114.25	0	114.25
292.933	113.75	0	113.75
293.075	100.75	0	100.75
293.217	113	0	113
293.359	104.75	0	104.75
293.502	114.25	0	114.25
293.644	129	0	129
293.786	119	0	119
293.928	139	0	139
294.07	153.5	0	153.5
294.212	164.25	0	164.25
294.354	147	0	147
294.497	145	0	145
294.639	186.5	0	186.5
294.781	169.25	0	169.25
294.923	145.25	0	145.25
295.065	144	0	144
295.207	140.5	0	140.5
295.349	178.75	0	178.75
295.491	195.25	0	195.25
295.633	190.25	0	190.25
295.775	184	0	184
295.917	169.75	0	169.75
296.059	148	0	148
296.201	135.25	0	135.25
296.343	150.25	0	150.25
296.485	142	0	142
296.627	166.5	0	166.5
296.769	154	0	154
296.911	147.75	0	147.75
297.053	126.25	0	126.25
297.195	119.5	0	119.5
297.337	124.25	0	124.25
297.478	115	0	115
297.62	106.5	0	106.5
297.762	118.75	0	118.75
297.904	102.25	0	102.25
298.046	133.25	0	133.25
298.188	141.5	0	141.5
298.33	127.75	0	127.75
298.471	110.5	0	110.5
298.613	114.25	0	114.25
298.755	101.75	0	101.75
298.897	120.75	0	120.75
299.038	120.5	0	120.5
299.18	116.25	0	116.25
299.322	113.25	0	113.25
299.464	117.5	0	117.5
299.605	114	0	114
299.747	123.75	0	123.75
299.889	130.25	0	130.25
300.031	157.75	0	157.75
300.172	118.75	0	118.75
300.314	111.5	0	111.5
300.456	118.5	0	118.5
300.597	116.25	0	116.25
300.739	101	0	101
300.881	113.5	0	113.5
301.022	109.25	0	109.25
301.164	113.75	0	113.75
301.305	115.25	0	115.25
301.447	116.5	0	116.5
301.589	125.75	0	125.75
301.73	137.75	0	137.75
301.872	138	0	138
302.013	160.25	0	160.25
302.155	132.75	0	132.75
302.296	134.5	0	134.5
302.438	147.5	0	147.5
302.579	156	0	156
302.721	139.25	0	139.25
302.862	134.5	0	134.5
303.004	133.75	0	133.75
303.145	142.75	0	142.75
303.287	158	0	158
303.428	140.75	0	140.75
303.569	153.25	0	153.25
303.711	144.5	0	144.5
303.852	156.5	0	156.5
303.994	155	0	155
304.135	171	0	171
304.276	166.75	0	166.75
304.418	167.75	0	167.75
304.559	165.75	0	165.75
304.7	162	0	162
304.842	171.5	0	171.5
304.983	176.5	0	176.5
305.124	173.5	0	173.5
305.266	184	0	184
305.407	182.5	0	182.5
305.548	187.75	0	187.75
305.69	196.75	0	196.75
305.831	198.75	0	198.75
305.972	202	0	202
306.113	204.75	0	204.75
306.254	231.5	0	231.5
306.396	228.5	0	228.5
306.537	266	0	266
306.678	238.5	0	238.5
306.819	255.5	0	255.5
306.96	278.25	0	278.25
307.102	295.25	0	295.25
307.243	323.5	0	323.5
307.384	327.25	0	327.25
307.525	317.75	0	317.75
307.666	312.75	0	312.75
307.807	295.75	0	295.75
307.948	285.25	0	285.25
308.089	253.25	0	253.25
308.23	275.5	0	275.5
308.371	278.5	0	278.5
308.513	306	0	306
308.654	341.25	0	341.25
308.795	334.75	0	334.75
308.936	299.25	0	299.25
309.077	283.75	0	283.75
309.218	262	0	262
309.359	252.25	0	252.25
309.499	232.5	0	232.5
309.64	256.75	0	256.75
309.781	247	0	247
309.922	306	0	306
