Lambda	Spectrum	Dark	SpecMinusDark
268.175	11.5	0	11.5
268.319	13.75	0	13.75
268.463	20.5	0	20.5
268.607	11.75	0	11.75
268.751	19.25	0	19.25
268.895	9.75	0	9.75
269.039	18.75	0	18.75
269.183	12.25	0	12.25
269.327	15.75	0	15.75
269.47	23.5	0	23.5
269.614	20.75	0	20.75
269.758	11.75	0	11.75
269.902	10.5	0	10.5
270.046	10.75	0	10.75
270.19	9.5	0	9.5
270.334	22.25	0	22.25
270.477	21.25	0	21.25
270.621	11.75	0	11.75
270.765	17.25	0	17.25
270.909	17.25	0	17.25
271.053	22	0	22
271.196	16.5	0	16.5
271.34	24.25	0	24.25
271.484	16.5	0	16.5
271.628	22.5	0	22.5
271.771	13.5	0	13.5
271.915	22	0	22
272.059	16.5	0	16.5
272.202	21.5	0	21.5
272.346	13.25	0	13.25
272.49	21.5	0	21.5
272.634	19	0	19
272.777	18	0	18
272.921	21.25	0	21.25
273.064	23	0	23
273.208	15.25	0	15.25
273.352	22.75	0	22.75
273.495	18	0	18
273.639	28	0	28
273.783	21.5	0	21.5
273.926	21.5	0	21.5
274.07	13.25	0	13.25
274.213	29.25	0	29.25
274.357	20.5	0	20.5
274.5	15.5	0	15.5
274.644	22.25	0	22.25
274.787	22	0	22
274.931	23.5	0	23.5
275.074	23.5	0	23.5
275.218	16.75	0	16.75
275.361	20	0	20
275.505	22.5	0	22.5
275.648	24	0	24
275.792	17.25	0	17.25
275.935	22.75	0	22.75
276.079	18	0	18
276.222	21	0	21
276.366	25.5	0	25.5
276.509	18	0	18
276.652	29.75	0	29.75
276.796	17.75	0	17.75
276.939	20	0	20
277.082	18.5	0	18.5
277.226	20.5	0	20.5
277.369	30.75	0	30.75
277.513	13.75	0	13.75
277.656	26.25	0	26.25
277.799	14.25	0	14.25
277.942	19.5	0	19.5
278.086	27.75	0	27.75
278.229	13.25	0	13.25
278.372	7	0	7
278.516	20.5	0	20.5
278.659	13.75	0	13.75
278.802	23.25	0	23.25
278.945	17.5	0	17.5
279.089	27.25	0	27.25
279.232	20.75	0	20.75
279.375	22.75	0	22.75
279.518	24	0	24
279.661	29	0	29
279.805	18	0	18
279.948	33.25	0	33.25
280.091	22.75	0	22.75
280.234	24.75	0	24.75
280.377	28	0	28
280.52	23.75	0	23.75
280.663	18.5	0	18.5
280.806	22.75	0	22.75
280.95	18.75	0	18.75
281.093	23.75	0	23.75
281.236	25.75	0	25.75
281.379	30.5	0	30.5
281.522	37.25	0	37.25
281.665	34.75	0	34.75
281.808	31.75	0	31.75
281.951	28.25	0	28.25
282.094	32.75	0	32.75
282.237	31	0	31
282.38	39.75	0	39.75
282.523	34.25	0	34.25
282.666	27	0	27
282.809	46.25	0	46.25
282.952	30.5	0	30.5
283.095	30.25	0	30.25
283.238	24	0	24
283.381	33.75	0	33.75
283.523	35	0	35
283.666	30.5	0	30.5
283.809	31	0	31
283.952	29.75	0	29.75
284.095	28.25	0	28.25
284.238	27.25	0	27.25
284.381	34.25	0	34.25
284.524	38.75	0	38.75
284.666	25.75	0	25.75
284.809	34.5	0	34.5
284.952	28.5	0	28.5
