Lambda	Spectrum	Dark	SpecMinusDark
303.145	147.5	0	147.5
303.287	137.25	0	137.25
303.428	141.5	0	141.5
303.569	119	0	119
303.711	104.75	0	104.75
303.852	101	0	101
303.994	102.5	0	102.5
304.135	98.5	0	98.5
304.276	98.25	0	98.25
304.418	99.25	0	99.25
304.559	100.75	0	100.75
304.7	105	0	105
304.842	89.5	0	89.5
304.983	111.5	0	111.5
305.124	91.5	0	91.5
305.266	89.75	0	89.75
305.407	96.75	0	96.75
305.548	96.5	0	96.5
305.69	82.5	0	82.5
305.831	84	0	84
305.972	104.25	0	104.25
306.113	93.25	0	93.25
306.254	95.5	0	95.5
306.396	98.5	0	98.5
306.537	106.75	0	106.75
306.678	95	0	95
306.819	92	0	92
306.96	83	0	83
307.102	100	0	100
307.243	92.75	0	92.75
307.384	90.75	0	90.75
307.525	96.25	0	96.25
307.666	94.75	0	94.75
307.807	85.75	0	85.75
307.948	103.25	0	103.25
308.089	92.75	0	92.75
308.23	94	0	94
308.371	92.75	0	92.75
308.513	109.75	0	109.75
308.654	83.5	0	83.5
308.795	95.75	0	95.75
308.936	102.25	0	102.25
309.077	93.25	0	93.25
309.218	100.25	0	100.25
309.359	95	0	95
309.499	95.25	0	95.25
309.64	100	0	100
309.781	96	0	96
309.922	92	0	92
310.063	113.25	0	113.25
310.204	103.5	0	103.5
310.345	99.25	0	99.25
310.486	95.25	0	95.25
310.627	109.75	0	109.75
310.768	94.5	0	94.5
310.909	95.5	0	95.5
311.049	99.5	0	99.5
311.19	99.5	0	99.5
311.331	111.25	0	111.25
311.472	87	0	87
311.613	106.5	0	106.5
311.753	95	0	95
311.894	101.5	0	101.5
312.035	95	0	95
312.176	102.25	0	102.25
312.316	100	0	100
312.457	119.75	0	119.75
312.598	102.5	0	102.5
312.739	98.75	0	98.75
312.879	98.5	0	98.5
313.02	111.75	0	111.75
313.161	98.75	0	98.75
313.301	106	0	106
313.442	89.75	0	89.75
313.583	95.5	0	95.5
313.723	104.75	0	104.75
313.864	112.25	0	112.25
314.005	107.25	0	107.25
314.145	121.75	0	121.75
