Lambda	Spectrum	Dark	SpecMinusDark
268.175	13.5	0	13.5
268.319	19.5	0	19.5
268.463	18.5	0	18.5
268.607	16.75	0	16.75
268.751	7.75	0	7.75
268.895	21.25	0	21.25
269.039	10.75	0	10.75
269.183	17.25	0	17.25
269.327	9.5	0	9.5
269.47	5.25	0	5.25
269.614	11.25	0	11.25
269.758	11.75	0	11.75
269.902	13.75	0	13.75
270.046	18.75	0	18.75
270.19	14.75	0	14.75
270.334	14	0	14
270.477	15	0	15
270.621	1.75	0	1.75
270.765	12	0	12
270.909	15.75	0	15.75
271.053	18	0	18
271.196	12.5	0	12.5
271.34	12	0	12
271.484	18	0	18
271.628	21.5	0	21.5
271.771	26.5	0	26.5
271.915	23.75	0	23.75
272.059	20	0	20
272.202	18	0	18
272.346	28.75	0	28.75
272.49	21.75	0	21.75
272.634	18.75	0	18.75
272.777	29	0	29
272.921	9.5	0	9.5
273.064	24.5	0	24.5
273.208	22.75	0	22.75
273.352	14	0	14
273.495	26.5	0	26.5
273.639	23.75	0	23.75
273.783	22.25	0	22.25
273.926	11.5	0	11.5
274.07	30	0	30
274.213	24.75	0	24.75
274.357	30.25	0	30.25
274.5	15.75	0	15.75
274.644	29.75	0	29.75
274.787	27.5	0	27.5
274.931	14.25	0	14.25
275.074	15.25	0	15.25
275.218	24.25	0	24.25
275.361	17	0	17
275.505	16.25	0	16.25
275.648	24.25	0	24.25
275.792	21	0	21
275.935	18.75	0	18.75
276.079	21	0	21
276.222	26.25	0	26.25
276.366	17	0	17
276.509	19	0	19
276.652	25.75	0	25.75
276.796	25	0	25
276.939	16.5	0	16.5
277.082	19.5	0	19.5
277.226	22.5	0	22.5
277.369	24.5	0	24.5
277.513	16	0	16
277.656	32.25	0	32.25
277.799	32.25	0	32.25
277.942	31.75	0	31.75
278.086	26.75	0	26.75
278.229	35.5	0	35.5
278.372	23	0	23
278.516	17.25	0	17.25
278.659	26.25	0	26.25
278.802	27	0	27
278.945	32.75	0	32.75
279.089	34.5	0	34.5
279.232	38	0	38
279.375	49.75	0	49.75
279.518	49.5	0	49.5
279.661	41.5	0	41.5
279.805	25.75	0	25.75
279.948	27.5	0	27.5
280.091	35.25	0	35.25
280.234	46.25	0	46.25
280.377	36.25	0	36.25
280.52	25.5	0	25.5
280.663	31.25	0	31.25
280.806	22.25	0	22.25
280.95	27	0	27
281.093	29.25	0	29.25
281.236	26.75	0	26.75
281.379	27.75	0	27.75
281.522	32.5	0	32.5
281.665	21.5	0	21.5
281.808	30	0	30
281.951	28.5	0	28.5
282.094	25.75	0	25.75
282.237	20.75	0	20.75
282.38	21.75	0	21.75
282.523	25	0	25
282.666	27.75	0	27.75
282.809	32	0	32
282.952	18.25	0	18.25
283.095	22.5	0	22.5
283.238	37	0	37
283.381	23.5	0	23.5
283.523	23	0	23
283.666	19.75	0	19.75
283.809	28.25	0	28.25
283.952	25	0	25
284.095	20.25	0	20.25
284.238	29	0	29
284.381	30.75	0	30.75
284.524	37.25	0	37.25
284.666	24.5	0	24.5
284.809	36.25	0	36.25
284.952	66.5	0	66.5
285.095	106.5	0	106.5
285.238	63.5	0	63.5
285.38	36.25	0	36.25
285.523	45.5	0	45.5
285.666	15.75	0	15.75
285.809	26.25	0	26.25
285.951	19.75	0	19.75
286.094	22.5	0	22.5
286.237	15.25	0	15.25
286.38	30.75	0	30.75
286.522	34.75	0	34.75
286.665	19.25	0	19.25
286.808	30.25	0	30.25
286.95	19	0	19
287.093	27.5	0	27.5
287.236	33.75	0	33.75
287.378	31.25	0	31.25
287.521	22	0	22
287.663	40	0	40
287.806	49.25	0	49.25
287.949	70.5	0	70.5
288.091	97.5	0	97.5
288.234	35.5	0	35.5
288.376	24.5	0	24.5
288.519	28.25	0	28.25
288.661	29.75	0	29.75
288.804	20.75	0	20.75
288.946	18.25	0	18.25
289.089	35.75	0	35.75
289.231	19	0	19
289.374	31	0	31
289.516	27.25	0	27.25
289.659	28.75	0	28.75
289.801	34.25	0	34.25
289.944	25.5	0	25.5
290.086	20.5	0	20.5
290.229	35.75	0	35.75
290.371	23.75	0	23.75
290.513	24.75	0	24.75
290.656	30.25	0	30.25
290.798	33.75	0	33.75
290.941	22.25	0	22.25
291.083	27	0	27
291.225	16.25	0	16.25
291.368	21.75	0	21.75
