0,1,2,3,4,5
C_| 1.00:1.00,Al| 0.72:0.09,Cd| 0.56:0.10,Sb| 0.40:0.01,Ge| 0.38:0.02,Cu| 0.33:0.02
Zn| 0.30:0.04,Ti| 0.25:0.41,Nb| 0.25:0.69,Ta| 0.25:0.69,Zr| 0.25:0.57,Pt| 0.24:0.52
Mo| 0.23:0.53,K_| 0.23:0.29,Fe| 0.22:0.23,Ag| 0.22:0.04,P | 0.21:0.21,V_| 0.21:0.34
Pd| 0.21:0.08,Ni| 0.21:0.18,S | 0.20:0.47,Cr| 0.20:0.30,W_| 0.20:0.47,Sn| 0.18:0.01
Ca| 0.16:0.04,Pb| 0.16:0.04,Bi| 0.14:0.01,Au| 0.12:0.06,Co| 0.08:0.07,In| 0.06:0.01
,,,,,
