0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
Nb:1708.8,Mo:1311.1,Co:847.8,Zr:748.5,Pt:701.1,S :440.7,K_:419.1,Ni:400.9,P :303.2,Ta:205.0,Au:203.3,W_:187.1,,,,,,,,,,,,
Pd:2630.9,Zr:736.8,Ta:621.6,Nb:606.3,K_:208.9,S :189.3,Ti:183.6,P :154.9,,,,,,,,,,,,,,,,
Co:3701.5,Fe:2449.3,Au:943.4,Zr:736.6,Ta:654.7,Ni:577.0,Pt:236.8,,,,,,,,,,,,,,,,,
Pd:2630.9,Ni:2038.3,Mo:812.3,Zr:731.3,Ta:621.6,Co:515.6,Cr:327.9,W_:313.1,Ti:183.6,,,,,,,,,,,,,,,
Mo:2163.7,Cr:2021.6,Pt:1703.3,Zr:724.3,S :512.1,Ta:433.1,V_:374.3,Ta:353.5,,,,,,,,,,,,,,,,
W_:773.4,Fe:769.6,Zr:720.3,V_:353.6,V_:352.6,C_:335.8,Ti:227.6,S :196.6,Mo:157.1,,,,,,,,,,,,,,,
Cu:1509.9,Zr:706.1,W_:501.4,V_:442.3,C_:345.5,Ta:209.7,S :170.1,,,,,,,,,,,,,,,,,
Nb:2888.7,V_:1606.2,W_:914.8,Ta:876.1,Zr:700.7,S :304.2,K_:190.7,,,,,,,,,,,,,,,,,
Zr:696.1,C_:160.8,,,,,,,,,,,,,,,,,,,,,,
Nb:4808.4,Cr:1022.6,W_:854.6,Zr:694.8,V_:360.4,S :352.0,Ta:335.3,K_:253.5,P :202.8,,,,,,,,,,,,,,,
Nb:3806.6,Ti:1449.0,Cr:1342.4,Zr:692.0,W_:440.1,C_:218.4,S :185.9,K_:154.2,P :152.1,,,,,,,,,,,,,,,
Cr:954.2,W_:871.5,V_:788.2,Zr:686.5,V_:434.4,S :288.2,Co:184.4,,,,,,,,,,,,,,,,,
W_:2429.3,Ti:2131.7,Ta:878.8,Zr:683.0,Mo:486.7,Pt:391.8,P :151.6,,,,,,,,,,,,,,,,,
Nb:698.2,Zr:682.7,Ti:336.6,W_:206.5,S :152.0,,,,,,,,,,,,,,,,,,,
Zr:682.3,V_:653.2,,,,,,,,,,,,,,,,,,,,,,
Ta:863.1,Zr:657.6,Cr:474.3,Ti:289.8,S :176.7,K_:167.0,,,,,,,,,,,,,,,,,,
Cr:3150.5,Ta:915.5,V_:755.9,Ti:723.2,Zr:649.5,W_:406.1,S :246.4,Au:203.7,Fe:185.1,In:175.0,,,,,,,,,,,,,,
Ni:3151.5,Mo:1887.1,Pt:1335.8,Cr:750.9,Zr:641.1,Ta:628.8,W_:451.6,K_:277.7,Cd:212.2,,,,,,,,,,,,,,,
Nb:3080.0,Mo:2393.9,Pt:1904.0,Ti:1786.7,Cr:1006.1,Zr:639.1,W_:591.1,W_:559.2,,,,,,,,,,,,,,,,
W_:8270.9,Fe:1822.4,Ta:1264.1,Ti:1001.2,Nb:774.3,Zr:635.7,S :172.5,P :168.0,K_:160.5,,,,,,,,,,,,,,,
Cr:10068.4,Nb:3143.3,Mo:1022.3,Zr:634.3,Pt:546.2,S :537.2,Ta:464.6,V_:395.1,P :259.9,Ti:250.3,,,,,,,,,,,,,,
W_:740.1,Zr:631.1,Ta:263.9,,,,,,,,,,,,,,,,,,,,,
Cr:1898.3,Nb:812.1,Zr:628.1,W_:625.3,Pt:411.3,Ta:293.1,Ti:190.2,S :171.4,K_:151.4,,,,,,,,,,,,,,,
Ni:3551.6,Co:1496.3,Nb:862.9,W_:693.5,Zr:621.5,Ta:608.0,Bi:366.4,Cr:237.1,,,,,,,,,,,,,,,,
Cr:615.6,Zr:615.6,Ti:394.0,Ta:350.4,S :328.3,Pt:258.7,P :228.9,W_:220.6,Nb:211.4,,,,,,,,,,,,,,,
