0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
Cr:2399.1,V_:1364.2,Ti:1217.6,W_:799.0,W_:679.1,S :177.6,Co:168.8,Ta:162.7,,,,,,,,,,,,,,,,
Fe:6447.1,K_:5908.5,W_:4126.0,Zr:1798.8,Nb:1614.6,Co:1073.9,Mo:524.9,S :509.1,Pt:320.9,P :307.0,Pb:236.1,Ta:162.2,,,,,,,,,,,,
Mo:339.7,W_:217.0,Ta:161.9,Pt:153.2,,,,,,,,,,,,,,,,,,,,
Nb:2494.8,W_:1162.9,Ti:1037.0,K_:1009.6,V_:356.2,S :289.8,Ta:160.9,,,,,,,,,,,,,,,,,
V_:2228.3,Nb:910.9,Pt:465.0,Mo:441.9,Zr:372.4,S :360.3,K_:340.7,W_:319.4,Cr:192.4,Ta:160.1,,,,,,,,,,,,,,
Nb:2494.8,W_:2483.5,Fe:1057.8,Mo:753.8,Zr:614.7,Pt:589.3,V_:356.2,P :281.5,S :247.0,Ta:159.8,,,,,,,,,,,,,,
Mo:1411.6,Pt:1132.8,Ta:159.4,,,,,,,,,,,,,,,,,,,,,
Pd:780.7,Pt:592.8,Mo:415.1,Co:348.0,Ni:332.0,Nb:222.5,W_:168.3,Ta:158.9,,,,,,,,,,,,,,,,
Al:5073.9,Mo:1986.8,Cr:1636.6,Nb:1406.1,Pt:1153.0,C_:1148.8,Co:714.8,Ni:595.6,V_:481.2,Zr:357.3,Fe:261.2,S :230.4,Ag:178.3,Ta:158.3,,,,,,,,,,
Cr:3681.8,Ca:1780.5,Ti:625.2,Nb:255.2,W_:237.7,Ta:158.0,Zr:152.1,,,,,,,,,,,,,,,,,
Zn:481.9,W_:343.3,Zr:201.7,Ni:198.3,Ta:155.3,,,,,,,,,,,,,,,,,,,
