Wavelength,Intensity,Pixel
361.955,7899.855493847732,668.0
385.775,7017.965740787962,844.0
341.482,6615.068697838977,519.0
356.623,6305.418735293739,629.0
349.209,5933.4349092396005,575.0
352.508,5399.125389602092,599.0
351.409,4449.967111961305,591.0
380.666,4207.957829668261,806.0
345.902,4021.7782500630383,551.0
339.128,3596.5336822449176,502.0
359.633,3582.4931662441622,651.0
350.997,3551.581259066148,588.0
361.0,3460.9310004701247,661.0
343.279,3314.4370799928915,532.0
357.034,3238.725413600645,632.0
378.24,3165.1398652056687,788.0
344.522,3151.4777546656114,541.0
338.02,3044.225826247148,494.0
342.311,3011.344247252533,525.0
347.143,2756.1853873491173,560.0
377.43,2636.6236346438386,782.0
336.911,2444.905500544278,486.0
348.245,2038.264203946249,568.0
349.897,2000.085783106978,580.0
310.063,1753.9147826495298,294.0
354.704,1730.8240215702735,615.0
313.301,1615.545945801769,317.0
402.97,1541.933907724266,973.0
471.434,1477.21425324382,1506.0
403.235,1447.5610128753358,975.0
323.26,1241.1395416340788,388.0
304.983,1107.7633682664202,258.0
331.909,1102.4530773996707,450.0
396.066,1081.5425404560153,921.0
331.492,1070.3099777043174,447.0
440.117,1042.3803084875449,1258.0
373.645,1028.0926548606158,754.0
507.964,1001.311805658248,1806.0
367.268,973.3212266897172,707.0
345.212,953.7468393878826,546.0
303.711,940.7585363606938,249.0
300.172,853.964411084627,224.0
301.164,818.3460868569819,231.0
336.078,787.9460263096121,480.0
324.239,770.8722969160756,395.0
383.089,730.9566337093593,824.0
478.615,695.3045185011556,1564.0
501.743,641.8203183188084,1754.0
366.316,602.6115359056812,700.0
394.334,595.6193475104678,908.0
358.676,576.994764741708,644.0
503.422,572.7747287182763,1768.0
307.948,570.1394362560843,279.0
368.763,553.0816349703287,718.0
366.86,542.7589899050972,704.0
372.155,540.7797982859176,743.0
464.824,529.240001168137,1453.0
445.871,474.83913071172856,1303.0
298.188,471.70235596543995,210.0
460.433,428.1075938068759,1418.0
397.264,400.8586371954607,930.0
497.891,397.80480408253743,1722.0
483.044,391.76977330577256,1600.0
498.253,389.0008149548405,1725.0
299.18,383.89186561648717,217.0
475.526,382.05365561258395,1539.0
486.596,372.35433042815225,1629.0
511.531,370.58481720887403,1836.0
324.798,367.94227201780086,399.0
485.373,359.7862429524416,1619.0
306.396,332.0491954364338,268.0
491.715,322.58341455518894,1671.0
493.536,314.01479812002026,1686.0
513.664,308.3275590731355,1854.0
509.868,308.00345339786577,1822.0
447.018,292.56385116407023,1312.0
476.516,291.53396462253613,1547.0
476.145,289.3626897374859,1544.0
404.029,277.67089369844007,981.0
294.354,276.3951428463544,183.0
388.857,264.7056935534488,867.0
322.421,263.187665373629,382.0
384.029,262.54806395930245,831.0
319.62,251.76216526819837,362.0
499.819,251.5590838865976,1738.0
364.546,249.91297704589078,687.0
487.329,249.8633203053571,1635.0
382.282,247.89215896950373,818.0
369.306,245.48475877191822,722.0
311.331,244.07005555347587,303.0
490.256,239.07829353530633,1659.0
364.001,232.16533693762585,683.0
379.184,226.30902665740973,795.0
301.872,225.0036238662426,236.0
459.175,216.59162995470274,1408.0
334.273,213.79649884676314,467.0
478.245,210.863489465788,1561.0
428.645,203.62167728456848,1169.0
328.009,198.270880979548,422.0
333.995,193.22130583791136,465.0
514.491,192.53775339356525,1861.0
334.828,190.58175814323636,471.0
438.32,184.92036408363924,1244.0
384.298,184.63141161246358,833.0
318.218,183.93677299841056,352.0
408.255,179.65099082574307,1013.0
407.859,174.52478655989557,1010.0
480.709,173.83549146999553,1581.0
468.571,172.3621132610715,1483.0
510.225,170.78847801908228,1825.0
374.863,167.59442429761066,763.0
492.444,166.6786666424914,1677.0
405.483,164.10474313122177,992.0
515.436,164.05086359688949,1869.0
420.062,161.16900423046764,1103.0
279.805,159.72166369765102,81.0
327.032,159.47142291919977,415.0
433.042,158.2686381517633,1203.0
303.145,156.48101018825696,245.0
363.456,153.31000758529626,679.0
401.778,152.55136379321038,964.0
