Wavelength,Intensity,Pixel
456.402,1911.9631672664545,1386.0
533.4,1907.3692696500757,2023.0
502.463,1906.7672862977124,1760.0
380.936,1892.7945022186423,808.0
376.35,1858.6599703648562,774.0
471.185,1855.1952566245673,1504.0
419.67,1845.2389719076182,1100.0
484.393,1838.558333135983,1611.0
434.718,1832.858710307075,1216.0
386.177,1825.0145993598835,847.0
403.896,1811.2291757184194,980.0
357.582,1777.5015554943407,636.0
535.471,1752.7950548049357,2041.0
375.944,1742.5541263174364,771.0
494.021,1739.5658523989778,1690.0
378.645,1732.010002449695,791.0
434.976,1731.7651215664646,1218.0
482.799,1716.4153034422852,1598.0
397.131,1708.7809003154962,929.0
427.868,1708.398285809285,1163.0
447.018,1707.490919095214,1312.0
363.728,1705.0034779221023,681.0
391.265,1701.8292205297712,885.0
420.062,1682.916103211539,1103.0
440.886,1680.5888676240775,1264.0
490.378,1667.1698396474812,1660.0
436.778,1651.4838778027538,1232.0
384.298,1640.7886894728372,833.0
383.492,1615.0760409140803,827.0
404.293,1614.580481429166,983.0
379.723,1613.0253563452097,799.0
513.9,1604.493793967904,1856.0
399.788,1575.0812313700808,949.0
469.568,1570.7266342567864,1491.0
445.871,1564.645470282856,1303.0
382.416,1560.6479502997972,819.0
411.546,1551.824210224031,1038.0
426.96,1521.7714440646632,1156.0
499.699,1519.378374036818,1737.0
476.516,1514.162776059149,1547.0
426.44,1491.0607322789638,1152.0
334.134,1477.7823459988967,466.0
490.743,1462.2868743821855,1663.0
385.372,1461.8078068969098,841.0
499.337,1443.5667872260556,1734.0
522.37,1428.7405603548368,1928.0
496.2,1420.2250301566555,1708.0
459.93,1419.3020361451408,1414.0
414.173,1416.9768931909512,1058.0
490.012,1414.5317934051254,1657.0
394.201,1406.1146780273293,907.0
497.408,1390.9713979419348,1718.0
397.796,1390.7592781430158,934.0
437.678,1381.3918616122437,1239.0
356.212,1372.12749381529,626.0
533.976,1370.9755339820022,2028.0
418.363,1359.4354358907449,1090.0
366.316,1348.0872546062128,700.0
390.864,1345.7083373987316,882.0
377.025,1341.0741001871374,779.0
434.46,1329.890049822705,1214.0
477.134,1317.7514757167746,1552.0
512.716,1309.4396282887556,1846.0
354.293,1283.2928957127883,612.0
485.128,1280.7340859324504,1617.0
495.595,1273.7060311076784,1703.0
508.797,1257.9382092438718,1813.0
349.759,1249.3704855934475,579.0
367.404,1247.2569681907257,708.0
504.261,1238.355220760517,1775.0
531.438,1233.48639213965,2006.0
364.955,1223.959822484499,690.0
