0,1,2,3,4,5
Ti| 1.00:1.00,Bi| 0.57:0.02,Ca| 0.53:0.09,Zn| 0.50:0.04,K_| 0.46:0.36,S | 0.44:0.63
P | 0.44:0.26,V_| 0.44:0.44,Au| 0.44:0.14,Nb| 0.42:0.70,C_| 0.41:0.25,Cr| 0.40:0.37
W_| 0.40:0.58,Pt| 0.39:0.53,Zr| 0.39:0.54,Ta| 0.36:0.61,In| 0.35:0.05,Mo| 0.35:0.50
Ni| 0.34:0.18,Al| 0.33:0.03,Fe| 0.32:0.21,Cd| 0.32:0.04,Ag| 0.30:0.03,Pb| 0.28:0.04
Pd| 0.26:0.06,Co| 0.26:0.14,Cu| 0.22:0.01,Si| 0.20:0.00,Ge| 0.12:0.00,Sn| 0.09:0.00
,,,,,
