Wavelength,Intensity,Pixel
388.188,12834.3197726748,862.0
516.38,7599.058466680606,1877.0
386.982,7095.449842356489,853.0
386.043,3028.395094467827,846.0
473.544,2466.0772395157082,1523.0
512.716,2320.4600991081716,1846.0
422.539,2173.7809205505473,1122.0
396.066,2093.2184895314645,921.0
384.97,2027.0234110310857,838.0
471.31,2006.2396940745975,1505.0
385.238,1654.6358718977435,840.0
469.568,1623.738279866655,1491.0
358.266,1289.1064038594063,641.0
393.267,1235.2491910045646,900.0
419.539,1206.5493599859626,1099.0
506.89,1150.3643320933968,1797.0
394.334,1148.7510617429305,908.0
512.479,1138.6792135621424,1844.0
421.366,1082.1032788643004,1113.0
467.698,1003.7683453867126,1476.0
503.662,961.9901195082755,1770.0
468.322,948.8808840247377,1481.0
341.482,890.6440788480049,519.0
508.797,852.5524589880381,1813.0
504.021,836.1518488656003,1773.0
509.392,822.3623927497072,1818.0
509.63,821.1674383599327,1820.0
396.732,796.336128903419,926.0
417.971,777.767400164329,1087.0
501.262,766.6920948262657,1750.0
505.457,703.2582245534041,1785.0
507.248,682.2289111407067,1800.0
508.202,658.2830372961844,1808.0
509.987,641.5508337077654,1823.0
358.813,639.9154776192044,645.0
503.302,635.6193085830535,1767.0
504.38,611.2890183338097,1776.0
506.174,606.3352448927676,1791.0
500.421,597.124438195925,1743.0
501.623,596.2701319242558,1753.0
505.816,590.5193460632763,1788.0
498.253,586.9850985722254,1725.0
511.531,574.0352154398574,1836.0
512.005,571.6736779194446,1840.0
499.096,568.2643812752907,1732.0
510.225,549.4095898106948,1825.0
506.532,543.257852621038,1794.0
499.578,541.6622734312684,1736.0
502.463,539.1343810041658,1760.0
416.532,537.3444781472145,1076.0
509.154,522.887953520486,1816.0
502.103,509.15090253376445,1757.0
504.62,480.96672504544745,1778.0
507.844,479.85117469536726,1805.0
494.506,479.40826681452126,1694.0
511.056,478.53442395352204,1832.0
500.781,476.13223675088625,1746.0
517.205,474.54925536984626,1884.0
508.559,470.6378772571402,1811.0
497.77,470.1861087978089,1721.0
436.263,468.7443121082382,1228.0
518.264,466.5068407362759,1893.0
505.218,465.17725680589024,1783.0
507.606,461.45272018087144,1803.0
389.794,453.9080794755964,874.0
415.615,452.06048030492457,1069.0
512.242,446.8752111083629,1842.0
502.943,444.102033120398,1764.0
389.526,439.80804005037123,872.0
513.664,418.3559531046126,1854.0
513.308,408.7192727603219,1851.0
414.96,408.5682695239825,1064.0
511.294,408.4672479574672,1834.0
504.859,401.5795899467728,1780.0
494.99,393.9454626940653,1698.0
499.939,392.98815948392644,1739.0
517.44,379.71711226911873,1886.0
496.442,360.0240845670879,1710.0
493.536,359.1557997057151,1686.0
514.373,353.2086234445983,1860.0
510.462,345.5093961642797,1827.0
498.735,345.33060598926045,1729.0
383.761,345.0761843039336,829.0
497.287,344.657954934806,1717.0
495.958,340.30839726265265,1706.0
489.038,335.8300591850509,1649.0
495.475,330.95981979305486,1702.0
514.018,324.09561637836214,1857.0
489.525,316.32705168330983,1653.0
510.819,313.2876456131826,1830.0
437.035,311.64789766494494,1234.0
496.925,309.13150146069717,1714.0
494.021,293.4993004606479,1690.0
492.566,292.9255942610899,1678.0
490.499,291.9988199877623,1661.0
383.223,284.8362991298791,825.0
381.878,270.6381854448241,815.0
382.685,267.8083337961343,821.0
382.416,263.28823329637,819.0
500.18,253.18564055204024,1741.0
491.108,251.39793471580373,1666.0
492.08,247.24871500609368,1674.0
490.012,247.034190066365,1657.0
493.051,239.7363097078785,1682.0
463.321,238.71695631183775,1441.0
309.218,232.88262382779877,288.0
468.945,224.2188213496438,1486.0
466.699,218.395548526526,1468.0
467.074,217.19066359970998,1471.0
514.964,217.02499891473462,1865.0
373.374,208.27578159821337,752.0
488.062,207.005624434006,1641.0
511.768,197.18579497652286,1838.0
470.439,196.69820173628523,1498.0
371.884,194.15862129306862,741.0
438.063,194.05491704550252,1242.0
487.452,189.1864515070808,1636.0
491.594,188.42880661653493,1670.0
483.658,187.18623582473208,1605.0
488.55,186.93607300433194,1645.0
514.728,181.2732293190238,1863.0
484.761,180.08007548836247,1614.0
466.074,177.530246220364,1463.0
356.349,173.97928150277494,627.0
486.352,172.05561595952224,1627.0
464.573,170.31600825557666,1451.0
464.323,170.01730703234637,1449.0
485.251,168.24890256742003,1618.0
485.863,164.70576368775005,1623.0
458.672,162.82323085163608,1404.0
484.148,162.4204788797116,1609.0
465.199,161.2608491105741,1456.0
532.016,160.75155964603871,2011.0
343.969,159.54087894886374,537.0
463.571,158.87900454963108,1443.0
459.301,157.36049536098858,1409.0
483.044,155.69845543289546,1600.0
465.824,155.66430581275586,1461.0
461.815,154.4244972048449,1429.0
486.963,152.32446747066956,1632.0
463.07,152.31101227307568,1439.0
