0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
Mo:638.2,Ag:575.3,Fe:396.6,Zr:298.2,S :227.0,,,,,,,,,,,,,,,,,
W_:1456.5,Nb:594.1,Cr:557.4,Ti:548.6,S :478.9,Fe:374.9,P :223.8,K_:188.5,,,,,,,,,,,,,,
Pb:2050.9,Nb:1705.0,Fe:373.6,V_:328.1,S :216.9,Co:212.7,Cd:174.7,Au:171.9,Zr:162.2,,,,,,,,,,,,,
Ni:1753.9,Mo:432.2,Fe:350.9,Pt:332.1,,,,,,,,,,,,,,,,,,
Mo:2433.9,Pt:1750.3,W_:1148.7,Co:1028.4,Zr:1024.1,S :543.1,Ta:322.7,Cr:314.3,Fe:301.5,P :208.9,K_:174.5,Au:159.1,,,,,,,,,,
Mo:1111.8,Pt:539.2,Fe:294.2,Ta:222.6,,,,,,,,,,,,,,,,,,
W_:633.0,Fe:291.2,Ta:249.9,Mo:192.1,Co:157.3,,,,,,,,,,,,,,,,,
Nb:632.0,Co:556.1,Mo:470.3,V_:442.2,Pt:308.2,Fe:286.6,W_:192.1,,,,,,,,,,,,,,,
Cr:2949.2,W_:2429.3,Mo:514.1,Ta:441.7,Pt:324.6,Zr:305.9,Fe:286.5,Nb:236.8,V_:192.1,,,,,,,,,,,,,
Cr:2933.4,Nb:1390.8,Co:760.1,Zr:479.9,Fe:282.8,V_:279.6,Au:201.7,,,,,,,,,,,,,,,
Ta:1567.6,Cr:992.0,Nb:608.8,S :427.8,V_:294.5,Fe:282.0,P :166.8,,,,,,,,,,,,,,,
Mo:3351.6,Pt:2717.2,V_:1411.2,Ti:285.0,Fe:279.6,Ag:229.4,P :158.2,K_:150.8,,,,,,,,,,,,,,
Ti:2796.8,Mo:1078.6,Pt:608.0,C_:474.5,Ta:427.0,S :368.4,Fe:276.9,P :230.0,S :213.0,,,,,,,,,,,,,
Nb:2719.8,V_:1129.8,Mo:457.9,Mo:437.4,Pd:396.1,W_:323.1,Pt:294.4,Pt:284.4,Fe:274.4,Ag:159.8,,,,,,,,,,,,
Cr:4845.1,V_:2096.7,Nb:1731.8,Mo:1284.1,Pt:1056.7,Fe:270.6,Ta:180.9,,,,,,,,,,,,,,,
V_:2238.7,V_:2148.4,Pt:1355.4,Mo:938.9,S :933.8,Nb:535.7,W_:494.1,Zr:394.7,Fe:270.1,Ti:216.5,Cr:156.0,,,,,,,,,,,
Pt:445.2,Fe:268.3,Cr:184.5,,,,,,,,,,,,,,,,,,,
Ca:9249.6,Nb:4209.0,Ge:3249.6,C_:2173.8,Zr:2065.2,Ti:1179.5,Cr:1011.2,W_:808.7,Ta:650.1,Mo:437.2,S :424.9,K_:405.0,P :366.4,Fe:267.3,V_:246.6,Pt:163.9,,,,,,
Fe:266.6,W_:213.5,,,,,,,,,,,,,,,,,,,,
Nb:3687.0,Ti:3435.2,V_:2032.6,Ca:1022.5,Cr:543.7,S :476.9,Ta:271.7,Fe:266.4,P :158.1,,,,,,,,,,,,,
W_:3381.7,Nb:1114.5,Ta:772.4,Co:386.0,Fe:266.2,Au:220.0,K_:203.3,Pt:191.3,Ti:163.5,,,,,,,,,,,,,
Al:5073.9,Mo:1986.8,Nb:1406.1,Pt:1153.0,C_:1148.8,Ni:595.6,V_:481.2,Co:459.8,Fe:261.2,S :230.4,Ag:178.3,Ta:158.3,,,,,,,,,,
Nb:4089.0,Ti:3040.0,W_:551.4,Ta:501.6,Fe:259.3,Mo:179.0,,,,,,,,,,,,,,,,
W_:3809.0,Ti:2956.6,Nb:667.3,C_:597.1,Pb:468.3,Fe:254.6,Ta:169.2,,,,,,,,,,,,,,,
Mo:3635.6,Pt:2565.8,Nb:2226.8,Co:903.2,W_:760.7,Au:406.9,S :355.2,In:275.6,Fe:253.6,P :242.6,Pb:233.0,V_:218.2,Ta:213.3,Ni:179.7,K_:167.4,,,,,,,
Fe:253.3,Nb:238.4,Cr:160.6,,,,,,,,,,,,,,,,,,,
Ni:2444.9,W_:713.7,Nb:496.9,S :493.1,Ti:459.6,Ta:446.1,K_:324.1,Fe:252.0,Zr:239.1,P :211.2,,,,,,,,,,,,
Nb:1604.5,Ta:1188.4,V_:768.0,Cr:451.5,C_:324.1,W_:285.9,Zr:244.5,Fe:238.9,Pt:234.2,S :220.2,Mo:161.5,,,,,,,,,,,
Nb:4735.4,V_:846.3,Ta:625.0,Zr:517.6,S :461.7,Fe:238.8,W_:184.4,Co:159.1,,,,,,,,,,,,,,
W_:2976.6,Zr:498.7,Mo:298.1,Pd:285.7,Pt:245.9,Fe:229.9,Ti:212.1,V_:186.3,P :181.1,K_:162.6,,,,,,,,,,,,
Ni:471.7,Fe:228.5,,,,,,,,,,,,,,,,,,,,
Fe:226.4,Pd:209.6,Sn:157.2,,,,,,,,,,,,,,,,,,,
Fe:225.4,Ta:192.4,V_:163.1,,,,,,,,,,,,,,,,,,,
