Wavelength,Intensity,Pixel
510.462,1509.8999724036166,1827.0
341.62,604.5566024349748,520.0
521.667,462.0906128679718,1922.0
327.451,441.16339952815497,418.0
327.032,372.93584577797446,415.0
325.077,362.8284891773169,401.0
515.2,336.4410619288835,1867.0
324.099,308.5132005382475,394.0
465.074,177.1100227620168,1455.0
